,Case,acqlabel,acq_id,PhaseEncodingDirection_dwi,EffectiveEchoSpacing_dwi,TotalReadoutTime_dwi,RepetitionTime_dwi,EchoTime_dwi
847,sub-NDARKX528PH3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c4ddd566950078c0b242,j-,0.000389997,0.0401697,3.32,0.1002
848,sub-NDARKX788PHG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c5ced56695006cc07886,j-,0.000389997,0.0401697,3.32,0.1002
849,sub-NDARKZ479FC8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c7b2d566950053c024dd,j-,0.000389997,0.0401697,3.32,0.1002
850,sub-NDARMA584EM0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d009d566950078c0b3ba,j-,0.000389997,0.0401697,3.32,0.1002
851,sub-NDARMN043YKC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d2f2d56695006cc07972,j-,0.000389997,0.0401697,3.32,0.1002
852,sub-NDARMV822KWR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d6e0d566950078c0b49e,j-,0.000389997,0.0401697,3.32,0.1002
853,sub-NDARPF937BDQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e16dd566950078c0b5e8,j-,0.000389997,0.0401697,3.32,0.1002
854,sub-NDARRA719CPH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e60fd56695005bc0517b,j-,0.000389997,0.0401697,3.32,0.1002
855,sub-NDARRK038CBD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ea69d56695005bc051ab,j-,0.000389997,0.0401697,3.32,0.1002
856,sub-NDARTC227AXA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f2ffd566950078c0b828,j-,0.000389997,0.0401697,3.32,0.1002
857,sub-NDARTJ433TB5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f79ad566950078c0b8b5,j-,0.000389997,0.0401697,3.32,0.1002
858,sub-NDARUM009GEZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1fa79d566950057c0313b,j-,0.000389997,0.0401697,3.32,0.1002
859,sub-NDARUZ368BT4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20328d566950078c0ba17,j-,0.000389997,0.0401697,3.32,0.1002
860,sub-NDARVX547MA0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20e4fd566950059c0417e,j-,0.000389997,0.0401697,3.32,0.1002
861,sub-NDARWJ414WB8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21234d566950078c0bbf0,j-,0.000389997,0.0401697,3.32,0.1002
862,sub-NDARWP732GD1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21325d56695006cc07ddb,j-,0.000389997,0.0401697,3.32,0.1002
863,sub-NDARWU018VDB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21602d566950078c0bc65,j-,0.000389997,0.0401697,3.32,0.1002
864,sub-NDARXB889WUB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df219c7d566950078c0bcd0,j-,0.000389997,0.0401697,3.32,0.1002
865,sub-NDARXF497LYF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21aabd566950078c0bce8,j-,0.000389997,0.0401697,3.32,0.1002
866,sub-NDARYA030ZG7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df220f2d56695006cc07e9e,j-,0.000389997,0.0401697,3.32,0.1002
867,sub-NDARYE850ZVD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df222c9d56695006cc07ebd,j-,0.000389997,0.0401697,3.32,0.1002
868,sub-NDARYF272EDC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df223c1d56695005bc053d1,j-,0.000389997,0.0401697,3.32,0.1002
869,sub-NDARYK164AEJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22693d566950057c031c4,j-,0.000389997,0.0401697,3.32,0.1002
870,sub-NDARYU120NDA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22c46d56695006cc07f4b,j-,0.000389997,0.0401697,3.32,0.1002
871,sub-NDARZG081LYG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22f44d566950059c04220,j-,0.000389997,0.0401697,3.32,0.1002
872,sub-NDARZM739MH6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df230e8d566950059c04231,j-,0.000389997,0.0401697,3.32,0.1002
873,sub-NDARZT940RZG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23194d566950078c0bef4,j-,0.000389997,0.0401697,3.32,0.1002
874,sub-NDARZT957CWG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23282d566950078c0bf10,j-,0.000389997,0.0401697,3.32,0.1002
875,sub-NDARAH793FBF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de845d440116e0058c4f77f,j-,0.000389997,0.0401697,3.32,0.1002
876,sub-NDARBF851NH6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de86dc240116e005bcf9813,j-,0.000389997,0.0401697,3.32,0.1002
877,sub-NDARBH992ARB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8731b40116e005bcf98db,j-,0.000389997,0.0401697,3.32,0.1002
878,sub-NDARBK638HLZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8780640116e0054b7bde9,j-,0.000389997,0.0401697,3.32,0.1002
879,sub-NDARBN365EV3/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5de87e7340116e0058c4fd70,j-,0.000389997,0.0401697,3.32,0.1002
880,sub-NDARBN365EV3/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5de87e8040116e005bcf9b14,j-,0.000389997,0.0401697,3.32,0.1002
881,sub-NDARCG159AAP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de89ca140116e0053b56fd0,j-,0.000389997,0.0401697,3.32,0.1002
882,sub-NDARCM811CV1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ae9e40116e005bcfa411,j-,0.000389997,0.0401697,3.32,0.1002
883,sub-NDARCR582GKJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b47b40116e0058c50293,j-,0.000389997,0.0401697,3.32,0.1002
884,sub-NDARDD854GF8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d76640116e005bcfab24,j-,0.000389997,0.0401697,3.32,0.1002
885,sub-NDARDE877RFH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8dd2b40116e005bcfabe6,j-,0.000389997,0.0401697,3.32,0.1002
886,sub-NDARDF374LGN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8dec840116e0058c506b9,j-,0.000389997,0.0401697,3.32,0.1002
887,sub-NDARDL305BT8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e52140116e005bcfad9c,j-,0.000389997,0.0401697,3.32,0.1002
888,sub-NDARDV245WJG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8f95b40116e0057bcb39a,j-,0.000389997,0.0401697,3.32,0.1002
889,sub-NDARFB322DRA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de93fd540116e005bcfc58e,j-,0.000389997,0.0401697,3.32,0.1002
890,sub-NDARFG851ZNZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95bb240116e0058c51a39,j-,0.000389997,0.0401697,3.32,0.1002
891,sub-NDARFG943GVZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95ca640116e0058c51a57,j-,0.000389997,0.0401697,3.32,0.1002
892,sub-NDARFG953RRK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95d6240116e005bcfcc07,j-,0.000389997,0.0401697,3.32,0.1002
893,sub-NDARFM229HHA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de965ac40116e005bcfce72,j-,0.000389997,0.0401697,3.32,0.1002
894,sub-NDARFU395UBW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de973a140116e0057bcc172,j-,0.000389997,0.0401697,3.32,0.1002
895,sub-NDARFU916UZY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9764040116e005bcfd374,j-,0.000389997,0.0401697,3.32,0.1002
896,sub-NDARFX083RCV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11ac8d566950055c0266e,j-,0.000389997,0.0401697,3.32,0.1002
897,sub-NDARGB528CP8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11eb6d56695006cc0698a,j-,0.000389997,0.0401697,3.32,0.1002
898,sub-NDARGC148JBJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df120abd56695005bc0480d,j-,0.000389997,0.0401697,3.32,0.1002
899,sub-NDARGH842VFY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12a58d566950078c09c62,j-,0.000389997,0.0401697,3.32,0.1002
900,sub-NDARGL085RTW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12dddd56695005bc048db,j-,0.000389997,0.0401697,3.32,0.1002
901,sub-NDARGM196JMM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12f46d566950078c09cdb,j-,0.000389997,0.0401697,3.32,0.1002
902,sub-NDARGU844NZ3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1484fd56695005bc04a57,j-,0.000389997,0.0401697,3.32,0.1002
903,sub-NDARGZ207NNA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14dc5d566950078c0a1a4,j-,0.000389997,0.0401697,3.32,0.1002
904,sub-NDARHD931FNA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df156dcd56695006cc06f20,j-,0.000389997,0.0401697,3.32,0.1002
905,sub-NDARHG594GKH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1626dd566950078c0a732,j-,0.000389997,0.0401697,3.32,0.1002
906,sub-NDARHX963YU1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23563d56695005bc0544c,j-,0.000389997,0.0401697,3.32,0.1002
907,sub-NDARHY676RYH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2364ed56695004dc022d9,j-,0.000389997,0.0401697,3.32,0.1002
908,sub-NDARJF517HC8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2373dd566950078c0bf86,j-,0.000389997,0.0401697,3.32,0.1002
909,sub-NDARJH065GKG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2381ed566950078c0bf99,j-,0.000389997,0.0401697,3.32,0.1002
910,sub-NDARJH492TVW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df238a7d566950078c0bfaf,j-,0.000389997,0.0401697,3.32,0.1002
911,sub-NDARJX458DVE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df239ced56695005bc05470,j-,0.000389997,0.0401697,3.32,0.1002
912,sub-NDARKU649DB7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23a8dd56695006cc08019,j-,0.000389997,0.0401697,3.32,0.1002
913,sub-NDARKV807EMJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23c7cd56695005bc05498,j-,0.000389997,0.0401697,3.32,0.1002
914,sub-NDARKX371CJY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23d75d56695005bc054a1,j-,0.000389997,0.0401697,3.32,0.1002
915,sub-NDARLA048NYE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23e61d56695004dc022da,j-,0.000389997,0.0401697,3.32,0.1002
916,sub-NDARLU939YX4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23f55d56695005bc054b7,j-,0.000389997,0.0401697,3.32,0.1002
917,sub-NDARLW774VY1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24047d56695005bc054ca,j-,0.000389997,0.0401697,3.32,0.1002
918,sub-NDARLY114PDC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24132d566950046c02230,j-,0.000389997,0.0401697,3.32,0.1002
919,sub-NDARMC473UHD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24224d566950059c042ad,j-,0.000389997,0.0401697,3.32,0.1002
920,sub-NDARMG451PJA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24318d566950078c0c0d8,j-,0.000389997,0.0401697,3.32,0.1002
921,sub-NDARMT461DNB/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5df243fad56695006cc080e7,j-,0.000389997,0.0401697,3.32,0.1002
922,sub-NDARMT461DNB/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5df24403d566950078c0c0fa,j-,0.000389997,0.0401697,3.32,0.1002
923,sub-NDARMV981GZ7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df244f8d56695005bc054f7,j-,0.000389997,0.0401697,3.32,0.1002
924,sub-NDARMY873XG5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df245c5d566950078c0c12c,j-,0.000389997,0.0401697,3.32,0.1002
925,sub-NDARMZ366UY8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df246bed56695006cc08126,j-,0.000389997,0.0401697,3.32,0.1002
926,sub-NDARNU770PM5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2479ed566950078c0c179,j-,0.000389997,0.0401697,3.32,0.1002
927,sub-NDARPD855ARC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df248bbd56695005bc05551,j-,0.000389997,0.0401697,3.32,0.1002
928,sub-NDARPE752VYE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df249afd566950078c0c1fe,j-,0.000389997,0.0401697,3.32,0.1002
929,sub-NDARPF459CME/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24a9ed56695004dc022e5,j-,0.000389997,0.0401697,3.32,0.1002
930,sub-NDARPL194XDX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24b99d566950078c0c2e4,j-,0.000389997,0.0401697,3.32,0.1002
931,sub-NDARPX838GCD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24c8cd56695005bc055c0,j-,0.000389997,0.0401697,3.32,0.1002
932,sub-NDARRB901DWV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24da6d566950055c02870,j-,0.000389997,0.0401697,3.32,0.1002
933,sub-NDARRL426AD5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24ea2d566950078c0c3c3,j-,0.000389997,0.0401697,3.32,0.1002
934,sub-NDARRW974PEF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df24f7dd566950078c0c3db,j-,0.000389997,0.0401697,3.32,0.1002
935,sub-NDARRX800KW8/ses-HBNsiteCBIC/dwi,acq-64dir_run-01_dwi,5df2506bd56695005bc05618,j-,0.000389997,0.0401697,3.32,0.1002
936,sub-NDARRX800KW8/ses-HBNsiteCBIC/dwi,acq-64dir_run-02_dwi,5df25075d566950078c0c40e,j-,0.000389997,0.0401697,3.32,0.1002
937,sub-NDARRX897XV1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25188d566950059c04374,j-,0.000389997,0.0401697,3.32,0.1002
938,sub-NDARRZ145TFN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25275d56695006cc0837e,j-,0.000389997,0.0401697,3.32,0.1002
939,sub-NDARTB203DU7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25324d566950078c0c483,j-,0.000389997,0.0401697,3.32,0.1002
940,sub-NDARTD925CTP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25400d56695004dc022f0,j-,0.000389997,0.0401697,3.32,0.1002
941,sub-NDARTF776EYR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df254f7d56695005bc05660,j-,0.000389997,0.0401697,3.32,0.1002
942,sub-NDARTM501BT2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df255e2d566950078c0c4dd,j-,0.000389997,0.0401697,3.32,0.1002
943,sub-NDARUC771VM5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df257e5d566950078c0c527,j-,0.000389997,0.0401697,3.32,0.1002
944,sub-NDARUD871XPD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df258b2d56695006cc08410,j-,0.000389997,0.0401697,3.32,0.1002
945,sub-NDARUX086TVT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df259cfd56695006cc08424,j-,0.000389997,0.0401697,3.32,0.1002
946,sub-NDARVB902GA5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25c34d56695006cc08463,j-,0.000389997,0.0401697,3.32,0.1002
947,sub-NDARVC195NLH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25d1bd566950078c0c5ce,j-,0.000389997,0.0401697,3.32,0.1002
948,sub-NDARVD543CMZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25e1fd566950078c0c5ed,j-,0.000389997,0.0401697,3.32,0.1002
949,sub-NDARVD552PRC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df25f15d566950059c043e1,j-,0.000389997,0.0401697,3.32,0.1002
950,sub-NDARVF159VP9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df26010d56695006cc084a1,j-,0.000389997,0.0401697,3.32,0.1002
951,sub-NDARVG761NR2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df260f3d56695005bc056e8,j-,0.000389997,0.0401697,3.32,0.1002
952,sub-NDARVN363NNQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df261d4d566950059c043fa,j-,0.000389997,0.0401697,3.32,0.1002
953,sub-NDARVV473XTY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df262bdd56695005bc0570d,j-,0.000389997,0.0401697,3.32,0.1002
954,sub-NDARWG549LCF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df263aed566950078c0c72f,j-,0.000389997,0.0401697,3.32,0.1002
955,sub-NDARWK104FLX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df264acd566950078c0c74e,j-,0.000389997,0.0401697,3.32,0.1002
956,sub-NDARWT715BMK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df265aad566950078c0c763,j-,0.000389997,0.0401697,3.32,0.1002
957,sub-NDARXE193CZ1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2669ad56695006cc0858f,j-,0.000389997,0.0401697,3.32,0.1002
958,sub-NDARXL023GFG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df267b8d56695006cc085a3,j-,0.000389997,0.0401697,3.32,0.1002
959,sub-NDARXL697DA6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df268d6d56695006cc085b3,j-,0.000389997,0.0401697,3.32,0.1002
960,sub-NDARXR346UT5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df269e2d56695005bc0573d,j-,0.000389997,0.0401697,3.32,0.1002
961,sub-NDARXZ902NFM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df26b14d56695005bc05749,j-,0.000389997,0.0401697,3.32,0.1002
962,sub-NDARYA898BRE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df26c13d566950078c0c801,j-,0.000389997,0.0401697,3.32,0.1002
963,sub-NDARYF699FW0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df26e00d566950078c0c82e,j-,0.000389997,0.0401697,3.32,0.1002
964,sub-NDARZA511FYF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df26f0ed566950057c032e5,j-,0.000389997,0.0401697,3.32,0.1002
965,sub-NDARZG861CXJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27036d566950078c0c881,j-,0.000389997,0.0401697,3.32,0.1002
966,sub-NDARZH366BF8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2711bd566950059c0445b,j-,0.000389997,0.0401697,3.32,0.1002
967,sub-NDARZJ587UZU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27218d566950059c04460,j-,0.000389997,0.0401697,3.32,0.1002
968,sub-NDARZK601NG9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27312d56695006cc08666,j-,0.000389997,0.0401697,3.32,0.1002
969,sub-NDARZM903TNL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2740ad566950078c0c8dd,j-,0.000389997,0.0401697,3.32,0.1002
970,sub-NDARAB348EWR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8302e40116e0058c4f4cd,j-,0.000389997,0.0401697,3.32,0.1002
971,sub-NDARAB458VK9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de830e240116e0058c4f4dd,j-,0.000389997,0.0401697,3.32,0.1002
972,sub-NDARAB708LM5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8328a40116e0058c4f502,j-,0.000389997,0.0401697,3.32,0.1002
973,sub-NDARAE877NER/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de83ffc40116e005bcf8f46,j-,0.000389997,0.0401697,3.32,0.1002
974,sub-NDARAT680GJA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8567a40116e005bcf93a4,j-,0.000389997,0.0401697,3.32,0.1002
975,sub-NDARAU530GLJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8586640116e0058c4f94a,j-,0.000389997,0.0401697,3.32,0.1002
976,sub-NDARAX277ATU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de860a340116e0054b7bd46,j-,0.000389997,0.0401697,3.32,0.1002
977,sub-NDARBK106KRH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8772540116e005bcf99fd,j-,0.000389997,0.0401697,3.32,0.1002
978,sub-NDARBN620TT7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de87f8f40116e0058c4fd7e,j-,0.000389997,0.0401697,3.32,0.1002
979,sub-NDARBZ925PRF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de890c040116e005bcf9ec5,j-,0.000389997,0.0401697,3.32,0.1002
980,sub-NDARCD296XU9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8978840116e005bcf9fc4,j-,0.000389997,0.0401697,3.32,0.1002
981,sub-NDARCG785NND/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de89eda40116e0058c500b3,j-,0.000389997,0.0401697,3.32,0.1002
982,sub-NDARCH628LKW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8a2aa40116e0057bcaec3,j-,0.000389997,0.0401697,3.32,0.1002
983,sub-NDARCP292KPA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b1d540116e0058c50265,j-,0.000389997,0.0401697,3.32,0.1002
984,sub-NDARCR743RHQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8b56a40116e0058c502b7,j-,0.000389997,0.0401697,3.32,0.1002
985,sub-NDARDA656RBN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ccad40116e005bcfa953,j-,0.000389997,0.0401697,3.32,0.1002
986,sub-NDARDB720VEA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8cec740116e005bcfa994,j-,0.000389997,0.0401697,3.32,0.1002
987,sub-NDARDC814WW2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d17b40116e005bcfa9f3,j-,0.000389997,0.0401697,3.32,0.1002
988,sub-NDARDD073JKZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d3fb40116e004bb399d4,j-,0.000389997,0.0401697,3.32,0.1002
989,sub-NDARDD128NWL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8d4ef40116e005bcfaad3,j-,0.000389997,0.0401697,3.32,0.1002
990,sub-NDARDN089RX5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e7f540116e005bcfadf9,j-,0.000389997,0.0401697,3.32,0.1002
991,sub-NDARDR595ZE5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8f12d40116e005bcfafed,j-,0.000389997,0.0401697,3.32,0.1002
992,sub-NDARDX196MZP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8fbf440116e0058c50994,j-,0.000389997,0.0401697,3.32,0.1002
993,sub-NDARDY741VEB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8ffe640116e004db3b26b,j-,0.000389997,0.0401697,3.32,0.1002
994,sub-NDARDZ425JVB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9036b40116e0058c50a7a,j-,0.000389997,0.0401697,3.32,0.1002
995,sub-NDARED945TNQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de90e5940116e0058c50c03,j-,0.000389997,0.0401697,3.32,0.1002
996,sub-NDAREE015WGU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de90f3a40116e005bcfb686,j-,0.000389997,0.0401697,3.32,0.1002
997,sub-NDAREJ327AH7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de918c940116e005bcfb887,j-,0.000389997,0.0401697,3.32,0.1002
998,sub-NDARFA089ZZG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de93a0340116e0058c5158e,j-,0.000389997,0.0401697,3.32,0.1002
999,sub-NDARFD453NPR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de950bd40116e005bcfc912,j-,0.000389997,0.0401697,3.32,0.1002
1000,sub-NDARFG118DW3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9579340116e005bcfca9f,j-,0.000389997,0.0401697,3.32,0.1002
1001,sub-NDARFJ000DCY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95e5940116e004bb39a26,j-,0.000389997,0.0401697,3.32,0.1002
1002,sub-NDARFT787HJW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9719e40116e0054b7c7af,j-,0.000389997,0.0401697,3.32,0.1002
1003,sub-NDARFU786BN4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9756740116e004bb39a3b,j-,0.000389997,0.0401697,3.32,0.1002
1004,sub-NDARGM439FZD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df130edd566950078c09d0e,j-,0.000389997,0.0401697,3.32,0.1002
1005,sub-NDARGP984YLN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df144aed56695004dc02295,j-,0.000389997,0.0401697,3.32,0.1002
1006,sub-NDARGZ553TMQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df150c5d566950078c0a1d3,j-,0.000389997,0.0401697,3.32,0.1002
1007,sub-NDARHC814ZZL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df153fed56695006cc06e74,j-,0.000389997,0.0401697,3.32,0.1002
1008,sub-NDARHH819LH3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df16532d566950078c0a8a2,j-,0.000389997,0.0401697,3.32,0.1002
1009,sub-NDARHW968ABB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df27502d56695006cc08682,j-,0.000389997,0.0401697,3.32,0.1002
1010,sub-NDARJA737FAJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df275dfd566950078c0c90d,j-,0.000389997,0.0401697,3.32,0.1002
1011,sub-NDARJC399UW7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df276dad566950078c0c930,j-,0.000389997,0.0401697,3.32,0.1002
1012,sub-NDARJL656RDA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df277b7d56695006cc086a1,j-,0.000389997,0.0401697,3.32,0.1002
